Jahr,Altersgruppe,Attribute,Value
2024,51,Insgesamt,957400
2024,52,männlich,516152
2024,52,weiblich,519168
2024,52,Insgesamt,1035320
2024,53,männlich,568020
2024,53,weiblich,570043
2024,53,Insgesamt,1138063
2024,54,männlich,585717
2024,54,weiblich,587944
2024,54,Insgesamt,1173661
2024,55,männlich,627136
2024,55,weiblich,624660
2024,55,Insgesamt,1251796
2024,56,männlich,652162
2024,56,weiblich,649172
2024,56,Insgesamt,1301334
2024,57,männlich,663037
2024,57,weiblich,661833
2024,57,Insgesamt,1324870
2024,58,männlich,675971
2024,58,weiblich,675465
2024,58,Insgesamt,1351436
2024,59,männlich,671920
2024,59,weiblich,672232
2024,59,Insgesamt,1344152
2024,60,männlich,677384
2024,60,weiblich,683354
2024,60,Insgesamt,1360738
2024,61,männlich,664741
2024,61,weiblich,675001
2024,61,Insgesamt,1339742
2024,62,männlich,638982
2024,62,weiblich,655362
2024,62,Insgesamt,1294344
2024,63,männlich,623672
2024,63,weiblich,646118
2024,63,Insgesamt,1269790
2024,64,männlich,591664
2024,64,weiblich,622615
2024,64,Insgesamt,1214279
2024,65,männlich,566841
2024,65,weiblich,602401
2024,65,Insgesamt,1169242
2024,66,männlich,527278
2024,66,weiblich,564556
2024,66,Insgesamt,1091834
2024,67,männlich,510614
2024,67,weiblich,548815
2024,67,Insgesamt,1059429
2024,68,männlich,492383
2024,68,weiblich,532211
2024,68,Insgesamt,1024594
2024,69,männlich,465849
2024,69,weiblich,514005
2024,69,Insgesamt,979854
2024,70,männlich,445925
2024,70,weiblich,503311
2024,70,Insgesamt,949236
2024,71,männlich,420723
2024,71,weiblich,483836
2024,71,Insgesamt,904559
2024,72,männlich,411790
2024,72,weiblich,478250
2024,72,Insgesamt,890040
2024,73,männlich,395518
2024,73,weiblich,463647
2024,73,Insgesamt,859165
2024,74,männlich,385297
2024,74,weiblich,457397
2024,74,Insgesamt,842694
2024,75,männlich,363449
2024,75,weiblich,433983
2024,75,Insgesamt,797432
2024,76,männlich,323690
2024,76,weiblich,387339
2024,76,Insgesamt,711029
2024,77,männlich,293384
2024,77,weiblich,358566
2024,77,Insgesamt,651950
2024,78,männlich,244270
2024,78,weiblich,306101
2024,78,Insgesamt,550371
2024,79,männlich,204397
2024,79,weiblich,264409
2024,79,Insgesamt,468806
2024,80,männlich,263460
2024,80,weiblich,343681
2024,80,Insgesamt,607141
2024,81,männlich,254963
2024,81,weiblich,338812
2024,81,Insgesamt,593775
2024,82,männlich,233636
2024,82,weiblich,319365
2024,82,Insgesamt,553001
2024,83,männlich,264916
2024,83,weiblich,376674
2024,83,Insgesamt,641590
2024,84,männlich,254036
2024,84,weiblich,379493
2024,84,Insgesamt,633529
2024,85 +,männlich,1066173
2024,85 +,weiblich,1959630
2024,85 +,Insgesamt,3025803
2024,Insgesamt,männlich,41000000
2024,Insgesamt,weiblich,42000000
2024,Insgesamt,Insgesamt,83577140
